incident_id,fecha,anio,mes,dia,hora,minuto,dia_semana,tipo,prioridad,prioridad_base_tipo,latitud,longitud,dist_hermelinda_km,dist_sanchez_carrion_km,dist_parque_industrial_km,dist_cesar_vallejo_km
14402,2021-06-10 10:07:00,2021,6,10,10,7,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.052848949993288,-79.00882404782948,1.1744549607271564,2.9896269750690934,0.671067780690655,4.611333323088894
23220,2023-08-07 19:57:00,2023,8,7,19,57,0,Robo,ALTA,ALTA,-8.030310117367799,-78.9910590083476,2.011407816735582,0.22706259180167343,3.8465529373116647,1.437575520398943
26812,2024-05-05 00:31:00,2024,5,5,0,31,6,Otros,BAJA,BAJA,-8.015541917736158,-78.98432915412351,3.773525308421874,1.9662055416911233,5.618808690330395,0.6588716179164579
11025,2020-08-28 07:08:00,2020,8,28,7,8,4,Hurto,MEDIA,MEDIA,-8.050212530670493,-79.00584387970636,0.7584496649088274,2.56197318624612,1.0996416491752798,4.176539739111189
19272,2022-09-09 19:22:00,2022,9,9,19,22,4,Otros,BAJA,BAJA,-8.044699387672724,-79.00378338251586,0.1161342180252214,1.9313411807894105,1.7336950672864715,3.5632910289655415
19093,2022-08-24 07:15:00,2022,8,24,7,15,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.037158601187263,-78.99140285455066,1.486302987883212,0.7070232579529493,3.242417553128058,2.0736860407024853
3777,2018-12-12 14:23:00,2018,12,12,14,23,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.020819418284342,-78.97316086362251,4.175852192091341,2.460306565293536,5.94801346952603,0.9734590580295671
27419,2024-07-31 21:08:00,2024,7,31,21,8,2,Extorsión,ALTA,ALTA,-8.023182394194995,-78.98856782131604,2.8077377438319306,0.9968928259384098,4.652401853863403,0.7627924769952946
20665,2023-01-08 13:20:00,2023,1,8,13,20,6,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.030803074625606,-78.98393766570409,2.560932083617483,0.9980433280181501,4.323389116050403,1.1107345182732997
13298,2021-03-01 14:49:00,2021,3,1,14,49,0,Extorsión,ALTA,ALTA,-8.051113116306034,-78.99858466394198,0.9283913250065023,2.3194623324723773,1.6637196060755595,3.813962519227434
4535,2019-02-07 13:58:00,2019,2,7,13,58,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.054960299276521,-79.0010629873874,1.237248359841628,2.8082718585759903,1.2506760668124912,4.320311637631534
21337,2023-03-01 08:50:00,2023,3,1,8,50,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.00919964927787,-78.9800616457813,4.620913342845463,2.8117098331708763,6.466164010363195,1.3293838150141606
5136,2019-04-28 23:55:00,2019,4,28,23,55,6,Hurto,MEDIA,MEDIA,-8.058984623827037,-79.00646440984308,1.709314630641704,3.446825193148501,0.619207645300178,5.0094899836762785
19487,2022-10-08 20:38:00,2022,10,8,20,38,5,Hurto,MEDIA,MEDIA,-8.035056995866178,-78.99037543853608,1.7090752356307093,0.5357359640181238,3.4895382569959,1.8148256168568968
3397,2018-11-12 18:08:00,2018,11,12,18,8,0,Robo,ALTA,ALTA,-8.027204324660989,-78.9815897937336,3.0074768235998794,1.325320264126001,4.789200472136879,0.6913663373023522
22270,2023-06-28 12:18:00,2023,6,28,12,18,2,Hurto,MEDIA,MEDIA,-8.061082679241443,-79.0033613691469,1.899923891499524,3.5342188901766165,1.010968959407216,5.039474577643671
33477,2026-03-28 20:55:00,2026,3,28,20,55,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.01994408559505,-78.9756380708102,4.028795815151823,2.272826098668551,5.825366567522008,0.7102663070674935
4464,2019-02-13 05:34:00,2019,2,13,5,34,2,Otros,BAJA,BAJA,-8.05816029917399,-79.00659902039416,1.6236475141127134,3.370863576198591,0.5948989652586252,4.940564170719161
12395,2020-12-23 02:34:00,2020,12,23,2,34,2,Otros,BAJA,BAJA,-8.040982756939723,-79.00275021933368,0.33662737176063395,1.5442263386314323,2.148875765773514,3.1870065375845997
28810,2024-12-11 11:44:00,2024,12,11,11,44,2,Extorsión,ALTA,ALTA,-8.066054853971766,-79.01016451270557,2.576122650532183,4.331877688685905,0.9181726874281958,5.891913387447985
31829,2025-09-05 12:10:00,2025,9,5,12,10,4,Estafa,BAJA,BAJA,-8.04372381185355,-78.99867883820936,0.47675399197844953,1.5468255144168928,2.1612536091041656,3.1236150971782943
30537,2025-05-08 08:55:00,2025,5,8,8,55,3,Extorsión,ALTA,ALTA,-8.056450651862889,-79.0112244555128,1.6542794944992603,3.4691450513441677,0.19227827204084783,5.088447280798664
6040,2019-06-29 01:30:00,2019,6,29,1,30,5,Otros,MEDIA,BAJA,-8.048912182836048,-79.0007521226079,0.59966434345732,2.166921019855284,1.598347460465523,3.727704028299323
5825,2019-05-09 20:31:00,2019,5,9,20,31,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.044525657331274,-78.99572753876248,0.8028343513505739,1.5336736283955725,2.335507974863765,3.0211931340225724
7496,2019-10-07 15:53:00,2019,10,7,15,53,0,Hurto,MEDIA,MEDIA,-8.04671026083163,-79.00255178427265,0.30538094846636,2.039039094259156,1.6303443007262892,3.646012542532846
11406,2020-09-02 10:33:00,2020,9,2,10,33,2,Otros,MEDIA,BAJA,-8.029839902526072,-78.99354064713987,1.8878221581963208,0.14206956922775985,3.7330152500051024,1.6065046101767826
4166,2019-01-30 07:22:00,2019,1,30,7,22,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.037201346463405,-78.99325123992062,1.3128565710290983,0.6901128964198849,3.0999476251208447,2.1863431495899444
23943,2023-10-16 13:04:00,2023,10,16,13,4,0,Robo,ALTA,ALTA,-8.049480477302026,-79.01261873061468,1.2218430943412357,2.98137809273857,0.9497737960689694,4.625396526893506
27521,2024-07-09 02:49:00,2024,7,9,2,49,1,Otros,MEDIA,BAJA,-8.022215762169942,-78.99300486797333,2.6605688587751044,0.9767628282020637,4.495175399972116,1.2192301812535307
11495,2020-09-11 07:33:00,2020,9,11,7,33,4,Robo,ALTA,ALTA,-8.042347326202508,-78.99508509384671,0.8906056258629734,1.2824803170366945,2.549031070570464,2.7767256686002173
13414,2021-03-02 19:12:00,2021,3,2,19,12,1,Otros,BAJA,BAJA,-8.020793700423729,-78.97564470842785,3.966142817206252,2.2225165161711646,5.75659523802029,0.7001388365665336
19469,2022-10-23 16:23:00,2022,10,23,16,23,6,Extorsión,ALTA,ALTA,-8.018240559833368,-78.98536005648597,3.460722388109025,1.6494168825165212,5.3055516646420395,0.4806495771152589
10885,2020-07-27 22:04:00,2020,7,27,22,4,0,Otros,BAJA,BAJA,-8.059226110886728,-79.00393424428789,1.6961879167467013,3.3615631063965337,0.898419679028472,4.8887021479368995
25750,2024-03-22 13:21:00,2024,3,22,13,21,4,Hurto,MEDIA,MEDIA,-8.042692917401052,-79.01171541813399,0.9705211726216819,2.4365256825761934,1.70235828881212,4.064855380297102
3705,2018-12-15 22:31:00,2018,12,15,22,31,5,Robo,ALTA,ALTA,-8.054397334168325,-79.01687614022862,1.9159006487008734,3.698541392351753,0.6698417729727956,5.341925530773552
5346,2019-04-08 07:58:00,2019,4,8,7,58,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.026358756442848,-79.00311696531412,1.9616590565135144,1.2276720196147384,3.6517540692636623,2.4002511469022427
12067,2020-11-30 00:16:00,2020,11,30,0,16,0,Otros,MEDIA,BAJA,-8.029173740018756,-79.00358166098637,1.6498483369517614,1.1826548551921976,3.3366522600408905,2.5441542213344266
25718,2024-03-13 13:27:00,2024,3,13,13,27,2,Hurto,MEDIA,MEDIA,-8.026654883889888,-78.99311584359839,2.2145403070039036,0.48332319887720937,4.058458834122115,1.375999435470588
18842,2022-08-30 19:20:00,2022,8,30,19,20,1,Otros,BAJA,BAJA,-8.021006647743608,-78.99326879202246,2.7721714323113247,1.1116041195037623,4.601513682154889,1.2407742861021536
27942,2024-08-07 18:06:00,2024,8,7,18,6,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.015087927570212,-78.98027207172134,4.074027622749224,2.257115728805912,5.91368010434697,0.6843706365109112
17585,2022-04-06 10:36:00,2022,4,6,10,36,2,Robo,ALTA,ALTA,-8.021896253371184,-78.989905039874,2.8495096106035462,1.0681094756933391,4.694109263168711,0.8760868798428851
10753,2020-06-01 18:40:00,2020,6,1,18,40,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.05092828474395,-79.00030285205001,0.8256413695302295,2.357292202711,1.508920920581237,3.890471925647869
20975,2023-02-08 09:44:00,2023,2,8,9,44,2,Robo,ALTA,ALTA,-8.056759337433,-79.01577469794739,1.9977771343203055,3.8068213043268724,0.4378830655238284,5.44418304114497
25450,2024-02-04 01:04:00,2024,2,4,1,4,6,Otros,BAJA,BAJA,-8.02284627747468,-78.99144423690673,2.674249887085771,0.9226927592002553,4.51683727200634,1.059946804203375
27097,2024-06-07 18:14:00,2024,6,7,18,14,4,Hurto,MEDIA,MEDIA,-8.051761327996916,-79.00330470757928,0.8636721128170611,2.5722869081272073,1.1822517614689318,4.147554014311307
31024,2025-06-02 10:42:00,2025,6,2,10,42,0,Otros,BAJA,BAJA,-8.025490927705915,-78.98392022804833,2.9409142528434393,1.1724822366039513,4.756599424346052,0.5422833624971406
23495,2023-09-13 08:54:00,2023,9,13,8,54,2,Otros,BAJA,BAJA,-8.055572022952392,-79.02100283672232,2.3631430856928644,4.119604633810948,1.027299306669151,5.763610073333888
13425,2021-03-19 14:18:00,2021,3,19,14,18,4,Otros,BAJA,BAJA,-8.05025829383249,-79.02475791549891,2.494575830161176,4.100235679522966,1.6474243812559557,5.7225554359789905
25770,2024-03-07 08:28:00,2024,3,7,8,28,3,Otros,BAJA,BAJA,-8.019716649652413,-79.00026466532059,2.7169294055995032,1.4879389259039555,4.448686119875389,2.0161291929021172
25544,2024-02-01 16:16:00,2024,2,1,16,16,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.020637764537181,-78.98705764012661,3.1352048851717575,1.3250368139213409,4.980105355522082,0.5583371254421011
12784,2021-01-08 13:32:00,2021,1,8,13,32,4,Otros,BAJA,BAJA,-8.060925638143365,-79.00844028401352,1.9750584227718673,3.736671831991629,0.5093390487472317,5.308863529430159
9155,2020-02-25 18:21:00,2020,2,25,18,21,1,Otros,BAJA,BAJA,-8.02743058509646,-78.98864799943067,2.4272614809501927,0.6222060640586393,4.262016664652915,1.0232780887174637
22156,2023-05-08 13:21:00,2023,5,8,13,21,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.042656268700856,-79.00949491762998,0.7305403886784755,2.231204796392996,1.7282941774052925,3.868250756509875
16704,2022-02-11 22:36:00,2022,2,11,22,36,4,Otros,BAJA,BAJA,-8.026907833784747,-79.00134056483995,1.9093242710320477,1.0248874681177909,3.651060139615788,2.22854053601472
14866,2021-08-07 22:05:00,2021,8,7,22,5,5,Hurto,ALTA,MEDIA,-8.018165264608012,-78.98445932298954,3.5241608507051962,1.7091210387051419,5.367922193709301,0.41555187999595844
1600,2018-06-09 18:16:00,2018,6,9,18,16,5,Hurto,MEDIA,MEDIA,-8.048033953600887,-79.00860452042451,0.762865759346985,2.55722663150382,1.169531195804786,4.197233442769232
4059,2019-01-03 05:44:00,2019,1,3,5,44,3,Otros,BAJA,BAJA,-8.040546646400143,-78.99623840850003,0.837659571062494,1.119820739733002,2.6034254527381786,2.6798827148867326
5149,2019-04-26 20:58:00,2019,4,26,20,58,4,Hurto,MEDIA,MEDIA,-8.038911547384126,-79.00782368985726,0.7760179180324874,1.854127036416132,2.1717729414655618,3.4714793147862713
32843,2025-12-01 17:36:00,2025,12,1,17,36,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.0550531108358,-79.01117924755488,1.5236527730010636,3.340602396996558,0.3399103374502679,4.965815600701231
12571,2020-12-26 13:25:00,2020,12,26,13,25,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.049771043456296,-79.01334570721363,1.3073858493064376,3.0618031990943115,0.9269356519444802,4.705959827046026
12846,2021-01-17 09:05:00,2021,1,17,9,5,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.018095417263455,-78.98314214920347,3.616288624779948,1.7992003812665003,5.45747180883103,0.34659506264952306
1283,2018-05-09 18:52:00,2018,5,9,18,52,2,Hurto,MEDIA,MEDIA,-8.014908009053709,-78.99264458018371,3.429937940418956,1.7897756438078414,5.2441462979865205,1.353726792731881
5305,2019-04-26 07:35:00,2019,4,26,7,35,4,Robo,ALTA,ALTA,-8.043071566147871,-78.997859747914,0.5752858094699718,1.44501303598361,2.27578640797904,3.0120791530165616
11045,2020-08-17 16:40:00,2020,8,17,16,40,0,Hurto,MEDIA,MEDIA,-8.026629064135056,-78.99850533132108,1.993947732078323,0.776953344733336,3.7915306165370968,1.922111040283047
8378,2019-12-23 18:23:00,2019,12,23,18,23,0,Otros,MEDIA,BAJA,-8.020357519626666,-78.9873202228852,3.1451109860002036,1.3384720371466012,4.99033000134093,0.5901349925822896
14653,2021-07-26 18:28:00,2021,7,26,18,28,0,Robo,ALTA,ALTA,-8.027940448102866,-78.98612473221525,2.5770336165827548,0.8299335236636178,4.39184649709765,0.8954588572733514
17037,2022-03-16 09:57:00,2022,3,16,9,57,2,Otros,BAJA,BAJA,-8.048844798472862,-78.99183962261247,1.3416657226033801,1.9883598354475283,2.4419411491003484,3.28026802697219
20459,2023-01-14 23:04:00,2023,1,14,23,4,5,Extorsión,ALTA,ALTA,-8.032906062455146,-78.99418064188625,1.5699193916733978,0.24863383772939945,3.4110125641438165,1.8845139762982743
10658,2020-06-19 07:33:00,2020,6,19,7,33,4,Otros,BAJA,BAJA,-8.058520798805173,-79.01517408116044,2.098476943935675,3.914715977673779,0.3542225815775327,5.5450523139741605
13049,2021-02-06 10:04:00,2021,2,6,10,4,5,Otros,BAJA,BAJA,-8.027894840452797,-78.98884239641644,2.37420530169644,0.5733866581343918,4.2079559252345256,1.0748867182342907
18491,2022-07-05 21:54:00,2022,7,5,21,54,1,Otros,BAJA,BAJA,-8.016668938521338,-78.97307753245265,4.482228482550735,2.7113116391558596,6.283840543832936,1.0941225523423097
26575,2024-05-10 19:59:00,2024,5,10,19,59,4,Hurto,MEDIA,MEDIA,-8.033059685762677,-78.97934566464697,2.874505043602118,1.5207433529532424,4.54056314957197,1.3724541372054542
17692,2022-05-30 13:05:00,2022,5,30,13,5,0,Estafa,MEDIA,BAJA,-8.022718152166561,-78.9724008524122,4.117124582044665,2.4479056188404367,5.865174959849275,1.074060308924871
2120,2018-07-14 19:39:00,2018,7,14,19,39,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.036387002029397,-79.00366010074454,0.8496409136563746,1.3177326682345882,2.572697298617062,2.9351410310317907
11204,2020-08-06 18:52:00,2020,8,6,18,52,3,Otros,BAJA,BAJA,-8.056115966026999,-79.01140083874034,1.634174742082433,3.4502215303842134,0.21963534037031918,5.07204510325363
4814,2019-03-06 21:39:00,2019,3,6,21,39,2,Otros,BAJA,BAJA,-8.030834808653232,-78.98735377358204,2.26068021224363,0.621945781222968,4.060500748061975,1.242339456333787
25969,2024-03-20 21:26:00,2024,3,20,21,26,2,Robo,ALTA,ALTA,-8.048894417374283,-79.0017371002928,0.5617158682605397,2.2101059723778635,1.5171955010931082,3.7872291646023295
13745,2021-04-23 08:30:00,2021,4,23,8,30,4,Otros,BAJA,BAJA,-8.01312832910444,-78.99030940970484,3.706261433332661,2.009200045277435,5.53160398072307,1.2661897202284793
626,2018-03-02 22:38:00,2018,3,2,22,38,4,Otros,MEDIA,BAJA,-8.049790076348678,-78.99697914225473,0.9240918228372867,2.1348000450919202,1.8890055636529373,3.6011691291293104
27590,2024-07-16 12:31:00,2024,7,16,12,31,1,Otros,BAJA,BAJA,-8.034127089929951,-79.00358394029205,1.0996985460669884,1.2161043589470952,2.811623114163754,2.7889799010621474
10812,2020-07-19 21:48:00,2020,7,19,21,48,6,Otros,BAJA,BAJA,-8.033902298953612,-78.98416609234646,2.3581255380345993,1.0247897711304939,4.070779389778619,1.4543589707172708
2886,2018-10-29 20:38:00,2018,10,29,20,38,0,Otros,BAJA,BAJA,-8.057722216444336,-79.01297196913593,1.87978275732447,3.696533277500318,0.11137965176571499,5.319979269872091
31761,2025-08-21 07:15:00,2025,8,21,7,15,3,Robo,ALTA,ALTA,-8.045993518223158,-79.01323909651043,1.1489175706266472,2.7830216743417098,1.3420119377970996,4.422005006588379
24434,2023-11-03 14:27:00,2023,11,3,14,27,4,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.058787033988331,-79.0091806156847,1.7794906238800605,3.5665740999117084,0.3225064169552519,5.158526667044852
30698,2025-05-01 21:04:00,2025,5,1,21,4,3,Otros,BAJA,BAJA,-8.036922787462672,-78.99134549420774,1.505273262669151,0.6833136937169383,3.265605421922034,2.047827680979742
32884,2026-01-28 16:57:00,2026,1,28,16,57,2,Estafa,BAJA,BAJA,-8.021359128424436,-78.98003532014637,3.5681058396932817,1.785198104791896,5.383842508620296,0.21998004782256625
5380,2019-04-05 12:25:00,2019,4,5,12,25,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04497469882836,-78.98650967023124,1.818829474418952,1.7103534965102116,3.1581486940647476,2.7117115730503243
15342,2021-09-01 15:20:00,2021,9,1,15,20,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.022409255070668,-78.98174966593594,3.3523343693778824,1.5642682938358554,5.1725150174941925,0.1591077258456945
26519,2024-05-31 14:49:00,2024,5,31,14,49,4,Extorsión,ALTA,ALTA,-8.05206045003065,-78.99391079000254,1.3434136913080947,2.343961255567196,2.098236449678297,3.6943594303083223
31504,2025-07-12 14:31:00,2025,7,12,14,31,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.059150470919905,-79.01842328025724,2.3919774585569593,4.199184085238957,0.71866083763964,5.837639546917157
25673,2024-03-05 14:25:00,2024,3,5,14,25,1,Extorsión,ALTA,ALTA,-8.056959373606588,-79.01096709916324,1.686996425365529,3.499346134812748,0.1622389514967949,5.114675475534852
27187,2024-06-17 09:28:00,2024,6,17,9,28,0,Otros,BAJA,BAJA,-8.025383075757462,-78.9996324353537,2.103050925949539,0.960926373990559,3.874033480224512,2.0016861822634153
29289,2025-01-23 11:01:00,2025,1,23,11,1,3,Robo,ALTA,ALTA,-8.017781788072698,-78.98548174515297,3.495650892939222,1.6868816989266857,5.340799128580555,0.5244288203785769
7031,2019-09-10 19:22:00,2019,9,10,19,22,1,Estafa,BAJA,BAJA,-8.016116868920344,-78.98263915137544,3.8260481467173797,2.0100259011270483,5.669201844600762,0.5475210923124514
20077,2022-11-09 00:28:00,2022,11,9,0,28,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.038059365290664,-78.98557683065576,2.028867364484091,1.1332154330422495,3.657836099427573,1.9373655078004959
6997,2019-08-06 23:16:00,2019,8,6,23,16,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.033918817484006,-78.99865583312352,1.2187539745539242,0.7022322745825675,3.0542832808865183,2.329533938544404
2009,2018-07-27 13:26:00,2018,7,27,13,26,4,Otros,BAJA,BAJA,-8.039046340427747,-78.99151246197287,1.3795335009751806,0.9095794654418288,3.087040643408816,2.2635517983996087
17724,2022-05-13 19:57:00,2022,5,13,19,57,4,Hurto,MEDIA,MEDIA,-8.061153333100824,-79.01683197483325,2.4407376090098114,4.25755964299445,0.6371434735719921,5.885790503924128
25601,2024-03-18 20:44:00,2024,3,18,20,44,0,Estafa,BAJA,BAJA,-8.03197725645264,-78.98724591057957,2.1899613589337528,0.6428013791429316,3.975038055713572,1.3503807527545406
30868,2025-06-03 18:29:00,2025,6,3,18,29,1,Estafa,BAJA,BAJA,-8.05319763180394,-78.99312656135226,1.4925414814248428,2.46830337363156,2.1454409351780512,3.784007309787273
23077,2023-08-16 18:46:00,2023,8,16,18,46,2,Otros,BAJA,BAJA,-8.026129272629031,-78.97737136086428,3.4512670059620696,1.8040112299184132,5.205319703231534,0.764875099047637
20782,2023-02-23 17:36:00,2023,2,23,17,36,3,Hurto,MEDIA,MEDIA,-8.023576622598451,-78.97615224074062,3.7276642328507856,2.030391115082391,5.498122366378564,0.7047447046391406
24784,2023-12-11 19:34:00,2023,12,11,19,34,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.040875304981116,-78.99294370025503,1.1604478438088917,1.0981013091246439,2.8333491649111524,2.5171710233041105
22315,2023-06-18 21:30:00,2023,6,18,21,30,6,Otros,MEDIA,BAJA,-8.069887136213655,-79.01682417675475,3.2561276072605594,5.057436704668376,1.4245052229096498,6.652133694190109
13165,2021-02-18 16:42:00,2021,2,18,16,42,3,Robo,ALTA,ALTA,-8.044667153814316,-79.00818534628581,0.575710227051389,2.2594123485956668,1.5408861330113066,3.903586716000855
15731,2021-11-03 18:19:00,2021,11,3,18,19,2,Extorsión,ALTA,ALTA,-8.037047793453949,-78.99208785789857,1.428663864230522,0.6799418127639727,3.199087325662968,2.101881840062423
16346,2022-01-28 12:19:00,2022,1,28,12,19,4,Hurto,MEDIA,MEDIA,-8.034663777459636,-78.98568762123092,2.1704992462962096,0.9023247371425389,3.889209638341606,1.5726601147690669
4914,2019-03-19 06:27:00,2019,3,19,6,27,1,Robo,ALTA,ALTA,-8.03259318426468,-78.98203820905404,2.63351337577325,1.219871019845303,4.343199199705177,1.2891101387530512
6804,2019-08-29 10:04:00,2019,8,29,10,4,3,Otros,BAJA,BAJA,-8.028709790882834,-78.99578368812828,1.876685344048019,0.3984871912149357,3.714204573018061,1.7430606701674338
23966,2023-10-24 17:30:00,2023,10,24,17,30,1,Robo,ALTA,ALTA,-8.026201434705758,-78.98981825799457,2.454241795641801,0.6383037473077104,4.297289482128189,1.0370927840996391
1248,2018-05-22 01:44:00,2018,5,22,1,44,1,Extorsión,ALTA,ALTA,-8.048065054701285,-79.00512668797586,0.5090598497492363,2.3202101265933557,1.3390492650053265,3.9421892726658507
2679,2018-09-08 20:22:00,2018,9,8,20,22,5,Robo,ALTA,ALTA,-8.022169384467027,-78.99236677465676,2.6950338932445144,0.9843918430951469,4.532821214432977,1.1488362535964214
